blank: Wavelength (nm),blank: Fluorescence 405 nm (rel),blank: Wavelength (nm),blank: Fluorescence 405 nm (rel),blank: Wavelength (nm),blank: Fluorescence 405 nm (rel),low std: Wavelength (nm),low std: Fluorescence 405 nm (rel),med: Wavelength (nm),med: Fluorescence 405 nm (rel),hi: Wavelength (nm),hi: Fluorescence 405 nm (rel),QC: Wavelength (nm),QC: Fluorescence 405 nm (rel),QC2: Wavelength (nm),QC2: Fluorescence 405 nm (rel),QC3: Wavelength (nm),QC3: Fluorescence 405 nm (rel),tonic1: Wavelength (nm),tonic1: Fluorescence 405 nm (rel),tonic2: Wavelength (nm),tonic2: Fluorescence 405 nm (rel),tonic3: Wavelength (nm),tonic3: Fluorescence 405 nm (rel)
823.2,0.000367388,823.2,0.004258209,823.2,0.007465606,823.2,0.000511072,823.2,-0.000340098,823.2,-0.000332048,823.2,0.000335535,823.2,-0.000322492,823.2,0.00086305,823.2,-0.000923227,823.2,-4.61E-05,823.2,0.000708174
824,0.000586464,824,0.006710065,824,0.009807429,824,0.000797321,824,8.73E-05,824,-0.00059262,824,0.000589047,824,-0.000197339,824,0.001578111,824,-0.000500236,824,0.00051991,824,0.001126177
824.7,-0.000228556,824.7,0.003894583,824.7,0.005966547,824.7,0.000647007,824.7,0.000125492,824.7,0.000223949,824.7,1.77E-05,824.7,-0.000572401,824.7,0.002250083,824.7,-0.000493876,824.7,7.96E-06,824.7,0.000402437
825.5,-3.87E-07,825.5,0.002726475,825.5,0.009279943,825.5,0.001003555,825.5,0.001171725,825.5,0.000627819,825.5,0.000359547,825.5,0.000218888,825.5,0.00223392,825.5,-0.000138291,825.5,0.000789833,825.5,0.001559774
826.3,-0.00069298,826.3,0.006603339,826.3,0.00199962,826.3,0.000517507,826.3,0.001059337,826.3,0.000198634,826.3,0.000839609,826.3,0.000702408,826.3,0.001920816,826.3,-0.000247969,826.3,0.000572439,826.3,0.001245013
827.1,-9.80E-05,827.1,0.003541264,827.1,0.000891525,827.1,0.000181723,827.1,0.001325446,827.1,0.000431124,827.1,0.001432904,827.1,0.000971084,827.1,0.001677225,827.1,0.000292755,827.1,0.000953906,827.1,0.001669562
827.8,-0.000490945,827.8,0.007800617,827.8,0.007370077,827.8,-0.000522885,827.8,0.000888435,827.8,0.000194828,827.8,0.001189588,827.8,0.000342994,827.8,0.001285797,827.8,0.00035608,827.8,0.000686548,827.8,0.000584226
828.6,0.000315057,828.6,0.006643958,828.6,0.00063128,828.6,-0.001087484,828.6,0.000462449,828.6,0.000611691,828.6,0.000587972,828.6,-0.000268094,828.6,0.001391866,828.6,-0.000524479,828.6,0.000944139,828.6,0.000710956
829.4,0.000781627,829.4,0.010066069,829.4,0.008298609,829.4,-0.000830869,829.4,0.000271303,829.4,0.000408483,829.4,0.000452775,829.4,0.000354334,829.4,0.001427064,829.4,-0.00061139,829.4,0.001230743,829.4,0.000324376
830.2,0.0011623,830.2,0.010566039,830.2,0.003128079,830.2,-0.000175574,830.2,0.000571917,830.2,0.000284689,830.2,0.000834309,830.2,0.000499992,830.2,0.001806013,830.2,-0.000766172,830.2,0.000806503,830.2,0.000435599
830.9,0.000977535,830.9,0.010052252,830.9,0.00956426,830.9,0.00093785,830.9,0.00061443,830.9,0.000344425,830.9,0.000827748,830.9,0.000882541,830.9,0.002141186,830.9,-8.66E-05,830.9,0.00104098,830.9,8.04E-05
831.7,0.000279024,831.7,0.004280689,831.7,0.006587683,831.7,0.001050203,831.7,0.000251651,831.7,-0.000138845,831.7,0.000545007,831.7,0.000314015,831.7,0.00176711,831.7,-0.000476015,831.7,0.000890785,831.7,0.000494092
832.6,0.000595987,832.6,0.009977593,832.6,0.00514408,832.6,0.000989294,832.6,2.20E-05,832.6,0.000580105,832.6,0.000394556,832.6,0.000351213,832.6,0.001628752,832.6,-0.000227944,832.6,0.000909066,832.6,0.000348803
833.4,0.000947234,833.4,0.008816359,833.4,0.003365768,833.4,0.000930792,833.4,0.000225155,833.4,0.000664489,833.4,0.000714805,833.4,0.000281497,833.4,0.001726087,833.4,0.00054595,833.4,0.000734347,833.4,0.000701764
834.3,0.001516506,834.3,0.007055299,834.3,0.002930397,834.3,0.001098074,834.3,0.000743684,834.3,0.001252716,834.3,0.00132541,834.3,0.001016083,834.3,0.001171112,834.3,0.000696039,834.3,0.000913691,834.3,0.000660747
835.1,0.001845496,835.1,0.011795545,835.1,0.00259433,835.1,0.001514005,835.1,0.001083867,835.1,0.001059205,835.1,0.001199901,835.1,0.001198739,835.1,0.00192103,835.1,0.001322005,835.1,0.00176088,835.1,0.00128413
836,0.0009358,836,0.009393652,836,0.008673719,836,0.000829837,836,0.000617482,836,0.001104987,836,0.000986586,836,0.001084414,836,0.001365115,836,0.00074802,836,0.001437378,836,0.001305807
836.8,0.001460402,836.8,0.010127691,836.8,0.003316933,836.8,0.00155932,836.8,0.000888931,836.8,0.00149359,836.8,0.001503447,836.8,0.000725746,836.8,0.002006863,836.8,0.000866246,836.8,0.001347365,836.8,0.001317362
837.7,0.000810985,837.7,0.009619961,837.7,0.003217502,837.7,0.000998588,837.7,0.000266167,837.7,0.001735272,837.7,0.002192831,837.7,0.000800352,837.7,0.000978657,837.7,0.000796219,837.7,0.000752181,837.7,0.001303327
838.6,0.001558626,838.6,0.010632064,838.6,0.005188065,838.6,0.001831462,838.6,0.001170508,838.6,0.002069644,838.6,0.002286992,838.6,0.001213083,838.6,0.001433573,838.6,0.000831853,838.6,0.001259617,838.6,0.00173327
839.4,0.001000407,839.4,0.00431944,839.4,0.008507919,839.4,0.001280137,839.4,0.000558039,839.4,0.002102925,839.4,0.002246234,839.4,0.001336746,839.4,0.001668306,839.4,0.001218965,839.4,0.001515871,839.4,0.001738992
840.3,0.000960358,840.3,0.008867311,840.3,0.007622762,840.3,0.001746258,840.3,0.000679882,840.3,0.001718409,840.3,0.00192713,840.3,0.001350898,840.3,0.002416757,840.3,0.000568527,840.3,0.001855418,840.3,0.001795285
841.1,0.000702812,841.1,0.007161104,841.1,0.010556839,841.1,0.000969611,841.1,0.000263054,841.1,0.001423875,841.1,0.001616247,841.1,0.001063236,841.1,0.002450263,841.1,0.000477122,841.1,0.001276787,841.1,0.001524
842,0.000222401,842,0.001526002,842,0.005365689,842,0.000150004,842,2.20E-05,842,0.000562051,842,0.000195715,842,0.000505321,842,0.002023951,842,-0.000400124,842,0.000182544,842,0.001207949
842.8,-0.000544812,842.8,0.003080019,842.8,0.007104772,842.8,-0.000636152,842.8,-0.000225251,842.8,0.000297609,842.8,-0.001128494,842.8,-5.61E-05,842.8,0.001751819,842.8,-0.000151516,842.8,-4.43E-06,842.8,0.000266875
843.7,-0.000752152,843.7,0.004786655,843.7,0.007374608,843.7,-0.001094028,843.7,-0.000362839,843.7,-0.000158497,843.7,-0.001463281,843.7,-0.00039775,843.7,0.0009385,843.7,-4.63E-05,843.7,0.000522628,843.7,-0.000204729
844.5,-0.000483942,844.5,0.00279164,844.5,0.009258729,844.5,-0.000578741,844.5,-0.000184131,844.5,0.000177803,844.5,-0.001204624,844.5,1.60E-05,844.5,0.001130274,844.5,0.000374376,844.5,0.000732435,844.5,0.000413983
845.4,-0.000145399,845.4,0.003697508,845.4,0.001677066,845.4,-0.000407264,845.4,0.00030858,845.4,0.00023827,845.4,-0.001041819,845.4,0.000296051,845.4,0.000859305,845.4,1.38E-05,845.4,0.000273705,845.4,0.001466477
846.2,-0.000210475,846.2,0.002293378,846.2,0.004954595,846.2,-0.000736641,846.2,-0.000125923,846.2,0.000359129,846.2,-0.001212695,846.2,3.63E-05,846.2,0.000384271,846.2,-0.000136557,846.2,-0.000402739,846.2,0.001182517
847.1,0.000591082,847.1,0.00990928,847.1,0.005175466,847.1,-0.00087175,847.1,0.000245154,847.1,0.000477911,847.1,-0.000279334,847.1,-0.00019268,847.1,0.000310199,847.1,0.000394657,847.1,-0.000226213,847.1,0.001296067
847.9,0.000401639,847.9,0.008920487,847.9,0.001830489,847.9,-0.000326743,847.9,-9.06E-05,847.9,0.000430521,847.9,0.000368065,847.9,0.000218833,847.9,0.000568432,847.9,0.000209536,847.9,0.000179276,847.9,0.001138414
848.8,0.00071056,848.8,0.005168104,848.8,0.002627806,848.8,0.001243383,848.8,0.00058676,848.8,0.001027852,848.8,0.001721279,848.8,0.000647411,848.8,0.001707289,848.8,0.000700961,848.8,0.000931558,848.8,0.002161941
849.6,0.000109986,849.6,0.004264921,849.6,0.000704224,849.6,0.001379792,849.6,0.000687851,849.6,0.001505189,849.6,0.001973069,849.6,0.0009448,849.6,0.002257827,849.6,0.000316483,849.6,0.000747687,849.6,0.002313013
850.5,0.000577326,850.5,0.008866776,850.5,0.005469603,850.5,0.0010723,850.5,0.000822876,850.5,0.001482684,850.5,0.002000516,850.5,0.000640737,850.5,0.002413569,850.5,0.000773499,850.5,0.000700187,850.5,0.001731763
851.4,0.000602791,851.4,0.008603252,851.4,0.004306815,851.4,0.000539855,851.4,0.000670977,851.4,0.000847772,851.4,0.001505061,851.4,0.001041571,851.4,0.002590497,851.4,0.000914323,851.4,0.000453589,851.4,0.001704671
852.2,0.000589152,852.2,0.00534551,852.2,0.004526778,852.2,0.000840447,852.2,0.0001804,852.2,-7.93E-05,852.2,0.00045227,852.2,0.000625008,852.2,0.001785578,852.2,0.000743984,852.2,0.001024505,852.2,0.001277737
853.1,6.95E-05,853.1,0.00541186,853.1,0.009661995,853.1,0.000506697,853.1,0.000101529,853.1,-0.000312204,853.1,0.000844208,853.1,0.000565014,853.1,0.001168506,853.1,0.000235509,853.1,0.000571944,853.1,0.001328696
853.9,-0.00056782,853.9,0.00122435,853.9,0.009270471,853.9,0.000195615,853.9,0.000195012,853.9,-0.000186017,853.9,0.000973855,853.9,-0.000176462,853.9,0.00047266,853.9,-0.001084424,853.9,0.000601736,853.9,0.000974587
854.8,-0.000637388,854.8,0.004181829,854.8,0.006115676,854.8,-0.000400751,854.8,-0.000129337,854.8,0.000351297,854.8,0.001326124,854.8,1.65E-05,854.8,0.000524493,854.8,-0.001036073,854.8,0.000311829,854.8,0.000853409
855.6,-0.000201652,855.6,0.00829643,855.6,0.009577273,855.6,-0.000459991,855.6,-0.00013003,855.6,0.000335987,855.6,0.000746135,855.6,0.000489303,855.6,0.00078724,855.6,-0.000236215,855.6,0.00035075,855.6,0.000493779
856.5,0.00045157,856.5,0.002234327,856.5,0.009367878,856.5,-7.36E-05,856.5,0.000267516,856.5,-4.22E-06,856.5,0.000957763,856.5,0.000889453,856.5,0.000764712,856.5,0.000742416,856.5,-5.40E-05,856.5,0.00063825
857.3,0.000248565,857.3,0.006824241,857.3,0.008716521,857.3,0.000224376,857.3,0.001017459,857.3,0.000160373,857.3,0.001106813,857.3,0.001041089,857.3,0.001443183,857.3,0.000990472,857.3,0.000695939,857.3,0.001135953
858.2,0.000351002,858.2,0.010098753,858.2,0.009477942,858.2,0.000955216,858.2,0.00157613,858.2,0.000432393,858.2,0.001323736,858.2,0.000640799,858.2,0.001784063,858.2,0.00072275,858.2,0.000620182,858.2,0.001977835
859,0.000252338,859,0.007926081,859,0.003131756,859,0.000298734,859,0.000803409,859,0.000497273,859,0.000470115,859,0.000616147,859,0.002130345,859,5.77E-05,859,0.000372589,859,0.001781815
859.9,-7.34E-05,859.9,0.006527658,859.9,0.000894884,859.9,-1.75E-05,859.9,0.000873599,859.9,-1.35E-05,859.9,0.000245093,859.9,0.000465139,859.9,0.00161344,859.9,-0.000835253,859.9,-0.000794928,859.9,0.001526592
860.7,0.000237194,860.7,0.005950012,860.7,0.004128516,860.7,-0.000110656,860.7,0.000584268,860.7,0.000142118,860.7,0.000456698,860.7,0.000716358,860.7,0.001495469,860.7,-0.000850127,860.7,0.000111258,860.7,0.001226125
861.6,0.00026661,861.6,0.008893869,861.6,0.005578077,861.6,0.000139997,861.6,0.001099105,861.6,0.00032217,861.6,0.00080026,861.6,0.000735405,861.6,0.001347467,861.6,-0.000331724,861.6,0.000349842,861.6,0.001239963
862.5,0.000951236,862.5,0.004751958,862.5,0.005646505,862.5,0.000501767,862.5,0.001669386,862.5,0.000770062,862.5,0.000834155,862.5,0.000826106,862.5,0.001335836,862.5,0.00042941,862.5,0.000895881,862.5,0.001171493
863.3,0.000453123,863.3,0.001641344,863.3,0.007039016,863.3,0.00055462,863.3,0.001328807,863.3,0.00045704,863.3,0.000957597,863.3,0.000182506,863.3,0.001102009,863.3,0.000448689,863.3,0.001018461,863.3,0.000854162
864.2,0.000294416,864.2,0.004302086,864.2,0.006376684,864.2,0.001013256,864.2,0.001084977,864.2,0.000705581,864.2,0.001083083,864.2,0.000416375,864.2,0.001305864,864.2,0.000305479,864.2,0.001059578,864.2,0.001141501
865,0.000293872,865,0.005928716,865,0.00864275,865,0.001016951,865,-9.42E-05,865,0.000778177,865,0.001035116,865,0.000131719,865,0.001708994,865,0.000141362,865,0.000780889,865,0.001143461
865.9,0.000635797,865.9,0.002666641,865.9,0.002909015,865.9,0.000814772,865.9,0.000216724,865.9,0.000913471,865.9,0.000387866,865.9,0.000348825,865.9,0.001289844,865.9,0.000185432,865.9,-0.000157324,865.9,0.001679044
866.7,0.000927445,866.7,0.005122358,866.7,0.001902169,866.7,0.00096868,866.7,0.000244096,866.7,0.00123094,866.7,-9.17E-06,866.7,0.000201441,866.7,0.00166154,866.7,0.000394445,866.7,6.63E-05,866.7,0.001407674
867.6,0.000476011,867.6,0.008288513,867.6,0.008619423,867.6,0.000219389,867.6,0.000162831,867.6,0.00046185,867.6,-3.88E-05,867.6,0.000172688,867.6,0.000909667,867.6,0.00024345,867.6,7.37E-05,867.6,0.001747367
868.4,0.000118931,868.4,0.002698724,868.4,0.001094612,868.4,0.000105931,868.4,-0.000126248,868.4,0.000655733,868.4,-0.000313231,868.4,0.000635157,868.4,0.001530559,868.4,8.61E-07,868.4,0.000193569,868.4,0.001704543
869.3,0.000224462,869.3,0.001839266,869.3,0.002832108,869.3,-0.0006597,869.3,-5.51E-05,869.3,-0.000476643,869.3,-0.00070782,869.3,0.001058308,869.3,0.000780345,869.3,-8.04E-05,869.3,0.000861221,869.3,0.001556903
870.1,0.000626818,870.1,0.006323053,870.1,0.010012653,870.1,-0.000172124,870.1,0.000195711,870.1,0.000463732,870.1,-0.001043204,870.1,0.00167071,870.1,0.000987293,870.1,0.000410619,870.1,0.000561997,870.1,0.001032142
871,0.00066111,871,0.008462759,871,0.00684791,871,-0.000312627,871,0.000165417,871,0.000603044,871,-0.00051743,871,0.001501025,871,0.00075387,871,0.000418214,871,0.000764157,871,0.000594694
871.8,-3.29E-05,871.8,0.003360022,871.8,0.007624038,871.8,0.000251089,871.8,0.00037532,871.8,0.002082834,871.8,-5.53E-05,871.8,0.001143652,871.8,0.001804928,871.8,0.00063674,871.8,0.000203566,871.8,0.001310843
872.7,-0.000324447,872.7,0.005713562,872.7,0.001224055,872.7,-0.00015751,872.7,0.000562498,872.7,0.001461626,872.7,-1.62E-05,872.7,0.000796202,872.7,0.0018828,872.7,0.000418419,872.7,0.00135672,872.7,0.001661623
873.5,-0.000133496,873.5,0.00422493,873.5,5.21E-05,873.5,0.000419172,873.5,0.000614014,873.5,0.001502854,873.5,-0.000344438,873.5,0.000690168,873.5,0.001942991,873.5,0.000950358,873.5,0.001005333,873.5,0.002718828
874.4,0.000910713,874.4,0.007045191,874.4,0.009989187,874.4,0.000242498,874.4,3.53E-05,874.4,0.000940461,874.4,-0.000116449,874.4,0.000763182,874.4,0.0012945,874.4,0.000590295,874.4,0.001364197,874.4,0.002530969
875.3,0.001097224,875.3,0.005740756,875.3,0.00637253,875.3,0.00088192,875.3,-0.000323903,875.3,0.001118359,875.3,-0.000185475,875.3,0.000415112,875.3,0.001536915,875.3,0.000601233,875.3,0.000543425,875.3,0.002712091
876.1,0.001344455,876.1,0.007409333,876.1,0.010214468,876.1,0.000475007,876.1,0.000358203,876.1,0.000670097,876.1,0.000346841,876.1,0.000205376,876.1,0.001441506,876.1,-5.18E-05,876.1,0.000770935,876.1,0.001735109
877,0.000213765,877,0.001289762,877,0.001048718,877,0.000902272,877,0.000875848,877,0.000936401,877,0.000498671,877,-5.68E-05,877,0.001498637,877,0.00050801,877,0.000255683,877,0.001214679
877.8,0.000254067,877.8,0.009110768,877.8,0.009391556,877.8,0.001610613,877.8,0.00141805,877.8,0.000924248,877.8,0.001151028,877.8,0.000417319,877.8,0.00228966,877.8,0.000808298,877.8,9.71E-05,877.8,0.000781613
878.7,-0.000365224,878.7,0.007555099,878.7,0.001010987,878.7,0.001363315,878.7,0.000576739,878.7,0.000869736,878.7,0.000802975,878.7,0.000493622,878.7,0.002354046,878.7,0.001296985,878.7,0.000629682,878.7,0.000375855
879.5,-1.66E-05,879.5,0.001337537,879.5,0.009262537,879.5,0.000742613,879.5,-0.000100763,879.5,0.000685496,879.5,0.000493052,879.5,0.000658895,879.5,0.001887416,879.5,0.00081316,879.5,0.000605566,879.5,0.000387039
880.4,1.30E-05,880.4,0.000758133,880.4,0.002810719,880.4,0.000185139,880.4,-4.27E-05,880.4,0.000886481,880.4,8.28E-05,880.4,0.000512931,880.4,0.00116731,880.4,0.001193223,880.4,0.001025216,880.4,0.000662041
881.2,0.000194339,881.2,0.009367173,881.2,0.005679991,881.2,0.000415494,881.2,0.000320197,881.2,0.000956674,881.2,0.000233078,881.2,0.000987751,881.2,0.001285694,881.2,0.001423518,881.2,0.000510877,881.2,0.001726541
882.1,-4.26E-05,882.1,0.000662398,882.1,0.008110931,882.1,0.000676174,882.1,0.000935555,882.1,0.000879039,882.1,0.000246683,882.1,0.000806811,882.1,0.001064299,882.1,0.002208486,882.1,0.000137094,882.1,0.00204492
882.9,0.000142843,882.9,0.004640254,882.9,0.001616393,882.9,0.000301998,882.9,0.000587168,882.9,0.000605545,882.9,3.27E-05,882.9,0.00042315,882.9,0.001022326,882.9,0.001419223,882.9,-0.000153517,882.9,0.001833249
883.8,0.000455516,883.8,0.003974636,883.8,0.004782857,883.8,0.000529463,883.8,7.86E-05,883.8,0.001117118,883.8,9.22E-05,883.8,-0.000169759,883.8,0.000657599,883.8,0.000986528,883.8,0.000185813,883.8,0.001881807
884.6,0.001366589,884.6,0.010266717,884.6,0.007847618,884.6,0.000482444,884.6,-0.000341098,884.6,0.000971948,884.6,0.000473062,884.6,8.54E-05,884.6,0.001318168,884.6,0.000561597,884.6,0.000213698,884.6,0.001302759
885.5,0.001119575,885.5,0.00244125,885.5,0.007879193,885.5,0.001090215,885.5,0.000104652,885.5,0.00140331,885.5,0.000449733,885.5,0.001158878,885.5,0.002012195,885.5,0.000889564,885.5,0.000781812,885.5,0.001307139
886.4,0.000727761,886.4,0.001555773,886.4,0.003214934,886.4,0.000554634,886.4,-0.000190646,886.4,0.00056122,886.4,0.000528033,886.4,0.001230225,886.4,0.002216041,886.4,0.000271356,886.4,0.00025573,886.4,0.000688031
887.2,0.000367388,887.2,0.001448592,887.2,0.006482845,887.2,-5.71E-05,887.2,0.000589672,887.2,9.50E-05,887.2,0.000202096,887.2,0.001016204,887.2,0.00166885,887.2,-0.00055218,887.2,0.000780361,887.2,0.000212297
888.1,0.000320501,888.1,0.0102748,888.1,0.008871676,888.1,-0.000555831,888.1,0.000182092,888.1,-0.000297046,888.1,0.000293818,888.1,3.18E-05,888.1,0.001298962,888.1,-0.0008141,888.1,0.000110219,888.1,-0.00027699
888.9,0.000709099,888.9,0.00814988,888.9,0.010446882,888.9,-0.000434153,888.9,0.001501223,888.9,0.000291215,888.9,0.000475817,888.9,0.000387712,888.9,0.001848606,888.9,-0.000112251,888.9,0.000763072,888.9,-8.99E-05
889.8,0.001018029,889.8,0.008008696,889.8,0.006422141,889.8,0.000122632,889.8,0.000832252,889.8,0.00052436,889.8,0.000639244,889.8,7.33E-05,889.8,0.002268667,889.8,0.000433365,889.8,0.000636403,889.8,0.000443696
890.6,0.000792343,890.6,0.00925858,890.6,0.004369037,890.6,-0.000140975,890.6,0.000820926,890.6,0.000187593,890.6,0.001085054,890.6,0.000495026,890.6,0.00175377,890.6,0.000483146,890.6,0.000701689,890.6,0.000913603
891.5,0.000458865,891.5,0.008311424,891.5,0.005261093,891.5,0.000365792,891.5,0.001019542,891.5,0.000808039,891.5,0.001386151,891.5,0.000813291,891.5,0.001748413,891.5,0.000656763,891.5,0.000642858,891.5,0.001161304
892.3,0.000250842,892.3,0.001234026,892.3,0.0059731,892.3,0.00027228,892.3,0.001644915,892.3,0.001223344,892.3,0.00116002,892.3,0.001367211,892.3,0.002144747,892.3,0.000580462,892.3,0.001094328,892.3,0.001252875
893.2,0.000690284,893.2,0.001634334,893.2,0.003950439,893.2,0.00094074,893.2,0.001910452,893.2,0.001965855,893.2,0.001367007,893.2,0.002070119,893.2,0.002457642,893.2,0.001131833,893.2,0.001442514,893.2,0.001419397
894,0.001697326,894,0.002197112,894,0.005414257,894,0.000585919,894,0.000813434,894,0.001260502,894,0.000496479,894,0.001278665,894,0.001427673,894,0.000667654,894,0.001499939,894,0.001382136
894.9,0.001728513,894.9,0.010567818,894.9,0.007166783,894.9,0.000745354,894.9,0.000270431,894.9,0.001280491,894.9,0.001204264,894.9,0.000954321,894.9,0.001438196,894.9,0.001316905,894.9,0.000313042,894.9,0.001873865
895.7,0.001613469,895.7,0.005156205,895.7,0.004430566,895.7,0.000538225,895.7,0.000315532,895.7,0.000606788,895.7,0.0009076,895.7,0.000417495,895.7,0.001212114,895.7,0.000436605,895.7,-0.000204831,895.7,0.001668432
896.6,0.00064668,896.6,0.010568672,896.6,0.004013065,896.6,0.000406397,896.6,0.00054182,896.6,0.000880463,896.6,0.001362105,896.6,0.000557704,896.6,0.001527187,896.6,0.000528605,896.6,-0.000332444,896.6,0.00149628
897.5,-0.00018392,897.5,0.007162123,897.5,0.009387036,897.5,0.000246418,897.5,0.000356865,897.5,0.000478546,897.5,0.000815525,897.5,0.000475188,897.5,0.000668104,897.5,-0.000169415,897.5,-2.32E-05,897.5,0.000733615
898.3,-0.000540175,898.3,0.007088942,898.3,0.000454672,898.3,-6.68E-05,898.3,0.000155609,898.3,0.000963439,898.3,0.000375828,898.3,0.000451287,898.3,0.000104428,898.3,0.000325767,898.3,0.00029981,898.3,0.000411857
899.2,0.000184706,899.2,0.0024295,899.2,0.009002802,899.2,0.000429976,899.2,0.000616188,899.2,0.00122084,899.2,5.47E-05,899.2,0.000675978,899.2,0.000151776,899.2,0.000166498,899.2,0.000248154,899.2,0.000690785
900,0.000387065,900,0.001538868,900,0.009644196,900,0.00073052,900,0.00099769,900,0.001431938,900,-3.05E-05,900,0.000715668,900,0.000962862,900,0.000392102,900,0.000459131,900,0.001278076
