"blank: Wavelength (nm)","blank: Fluorescence 405 nm (rel)","low std: Wavelength (nm)","low std: Fluorescence 405 nm (rel)","med: Wavelength (nm)","med: Fluorescence 405 nm (rel)","hi: Wavelength (nm)","hi: Fluorescence 405 nm (rel)","QC: Wavelength (nm)","QC: Fluorescence 405 nm (rel)","QC2: Wavelength (nm)","QC2: Fluorescence 405 nm (rel)","QC3: Wavelength (nm)","QC3: Fluorescence 405 nm (rel)","tonic1: Wavelength (nm)","tonic1: Fluorescence 405 nm (rel)","tonic2: Wavelength (nm)","tonic2: Fluorescence 405 nm (rel)","tonic3: Wavelength (nm)","tonic3: Fluorescence 405 nm (rel)"
656.6,0.00116678009107,656.6,0.000200940439128,656.6,0.000492129775418,656.6,0.00206500838514,656.6,0.000708004104539,656.6,-0.000583411564107,656.6,0.00257387961073,656.6,0.0026901659818,656.6,0.00199627806146,656.6,0.00183028378566
657.4,0.00111055575433,657.4,-0.000213434328788,657.4,0.00031707414805,657.4,0.00260106679289,657.4,0.000502833890548,657.4,-0.000690530423688,657.4,0.00247814514679,657.4,0.00187567413764,657.4,0.0015217579276,657.4,0.00220794133229
658.1,0.000586177698312,658.1,-0.000385778009397,658.1,0.00138347233694,658.1,0.0029573588113,658.1,0.000704110504934,658.1,8.48771878311E-05,658.1,0.00238336176418,658.1,0.00197541755208,658.1,0.00178074233881,658.1,0.00198919072657
658.8,0.000814126679661,658.8,0.000705576455706,658.8,0.00193853827783,658.8,0.00315863074352,658.8,0.001183421256,658.8,0.0012011973236,658.8,0.00170917105204,658.8,0.00198816492661,658.8,0.0016376794097,658.8,0.00281800169023
659.6,0.000140451535977,659.6,0.000971969394392,659.6,0.00171085724808,659.6,0.00275023304926,659.6,0.000965168492558,659.6,0.00144265206246,659.6,0.00166570442514,659.6,0.0017449908883,659.6,0.00191961910818,659.6,0.00235362855876
660.3,0.000155248378683,660.3,0.00124581766592,660.3,0.00124607591108,660.3,0.00228624435234,660.3,0.000907602595312,660.3,0.00129897312688,660.3,0.00148585653698,660.3,0.00160301375539,660.3,0.00136529909071,660.3,0.00200071129324
661.1,-0.00045972867615,661.1,0.000680790981243,661.1,0.000923804566632,661.1,0.00202425237705,661.1,0.000538839368666,661.1,0.00117039061529,661.1,0.00189702103479,661.1,0.00123770787486,661.1,0.00163614513308,661.1,0.00161131005714
661.8,8.69113451332E-05,661.8,0.000796235339737,661.8,0.00124934520545,661.8,0.00223972129137,661.8,0.00106235021622,661.8,0.00137715094279,661.8,0.00195320226551,661.8,0.00168639864138,661.8,0.00189978127527,661.8,0.00182500910761
662.6,0.00029250660077,662.6,0.000767663018621,662.6,0.00129912534285,662.6,0.00304628728625,662.6,0.00118530820489,662.6,0.00190475821499,662.6,0.00190398336307,662.6,0.00220109602804,662.6,0.00272011767418,662.6,0.00195572625256
663.3,0.000601216888465,663.3,0.000715631901678,663.3,0.00173693009712,663.3,0.00319819663344,663.3,0.00132007720474,663.3,0.00205585441348,663.3,0.0016117106564,663.3,0.00233668343763,663.3,0.00301150817884,663.3,0.00194066458077
664,0.000369947839292,664,0.000480910669971,664,0.0013841945973,664,0.00246399464899,664,0.00130826812976,664,0.00135273073802,664,0.00150604710841,664,0.00240829802258,664,0.00300817737525,664,0.00220341707842
664.8,-0.00025845915732,664.8,0.000293236009795,664.8,0.000654174976204,664.8,0.00186994447109,664.8,0.000669497450809,664.8,0.000271500476998,664.8,0.000883624729355,664.8,0.00162659258508,664.8,0.00208872014081,664.8,0.00204580860378
665.5,-0.00019615208747,665.5,0.000931517955879,665.5,0.000140625163433,665.5,0.00245497874847,665.5,0.000543346017146,665.5,-0.000224862520286,665.5,0.00104760796683,665.5,0.00187758482674,665.5,0.00135403910809,665.5,0.00199724750024
666.3,-0.000138813294827,666.3,0.00137448835464,666.3,0.000440716069995,666.3,0.00267752552497,666.3,-0.00043064403558,666.3,0.000163046437459,666.3,0.000874200935795,666.3,0.00125564695712,666.3,0.000822506434373,666.3,0.00181864785521
667,0.000619850658136,667,0.00220221543984,667,0.00110302336366,667,0.00196945396275,667,0.000215197822072,667,0.000665180385409,667,0.00148232082521,667,0.00195249298218,667,0.00118438441262,667,0.0017613590894
667.8,0.000627461819002,667.8,0.00122836144642,667.8,0.00139393387564,667.8,0.00130038502263,667.8,0.000277891323613,667.8,0.000853606377165,667.8,0.00148739662755,667.8,0.00189990703233,667.8,0.00155192940742,667.8,0.00166140696528
668.5,0.000827888944323,668.5,0.00173356871192,668.5,0.00157626507703,668.5,0.00168677367877,668.5,0.00156920492483,668.5,0.00162486819794,668.5,0.00228791980838,668.5,0.00199957286079,668.5,0.00210018002958,668.5,0.00202712467424
669.3,0.00020004135135,669.3,0.00107209594477,669.3,0.00158720134831,669.3,0.00261633596994,669.3,0.00113072652806,669.3,0.00115194890513,669.3,0.00230570580181,669.3,0.00191836513483,669.3,0.00170644269612,669.3,0.00173240028916
670,-0.000183414057471,670,0.0015064402181,670,0.00133710182287,670,0.00255212848333,670,0.000531130264056,670,0.000692677543495,670,0.00223979513412,670,0.00164930603757,670,0.00188075813497,670,0.00212366015945
670.8,-0.000778412430323,670.8,0.00103786889314,670.8,0.000968399296093,670.8,0.00243901126772,670.8,-2.77620136886E-05,670.8,-0.000521323271002,670.8,0.00174276578954,670.8,0.00149579147241,670.8,0.00153784339082,670.8,0.00172993930879
671.5,-0.000581501435933,671.5,0.000465278630616,671.5,0.00079354348741,671.5,0.00270936881934,671.5,1.08044163461E-05,671.5,-0.000781533797527,671.5,0.00210173877495,671.5,0.00160594089657,671.5,0.00198891656283,671.5,0.00213798307202
672.3,3.95583088827E-05,672.3,0.000153110886503,672.3,0.00137326303404,672.3,0.00292834793612,672.3,0.00101840046774,672.3,-0.000272388442448,672.3,0.00245502566792,672.3,0.00150209656885,672.3,0.00195824390207,672.3,0.00175692267177
673,0.000822767608383,673,-0.000452520032008,673,0.00118629906593,673,0.00226892881048,673,0.000683278986586,673,-6.01006530952E-05,673,0.00225015811939,673,0.00136509420368,673,0.0018824506136,673,0.00142967226933
673.8,0.00175836917297,673.8,0.000507194555414,673.8,0.00175165307496,673.8,0.00206881649825,673.8,0.00144925645691,673.8,0.00125780461175,673.8,0.00233504951163,673.8,0.00167127515841,673.8,0.00232725711587,673.8,0.00196747230137
674.5,0.00173712122279,674.5,0.00124712311226,674.5,0.00114061675789,674.5,0.00233943747339,674.5,0.000713385933008,674.5,0.00157064584997,674.5,0.00219840480689,674.5,0.00151485270718,674.5,0.0020201336616,674.5,0.0022174330238
675.3,0.00118584866312,675.3,0.0014156399349,675.3,0.00116880157739,675.3,0.0020266229848,675.3,0.000457473181942,675.3,0.00179769267695,675.3,0.00274656101951,675.3,0.00140440435567,675.3,0.00229967769385,675.3,0.00235663045754
676,0.000307818252155,676,0.000807920678882,676,0.000943341769818,676,0.00197845651035,676,0.000212257278894,676,0.000955781914535,676,0.00255113362218,676,0.00131581433811,676,0.00190454741527,676,0.00225076223866
676.8,-0.000100253707741,676.8,0.000109723787476,676.8,0.000913217007178,676.8,0.00152649076166,676.8,0.000571261037109,676.8,0.000830095534595,676.8,0.00218870761004,676.8,0.00144324015162,676.8,0.0018899265944,676.8,0.00184270533317
677.5,0.000500700813248,677.5,0.000962098054792,677.5,0.00105189789113,677.5,0.00291879602269,677.5,0.00121789413701,677.5,0.00126236356699,677.5,0.00221641149264,677.5,0.00223802199975,677.5,0.00183839981341,677.5,0.00248340026779
678.3,9.4315577339E-05,678.3,0.000630592830871,678.3,0.000658401075034,678.3,0.00249335776843,678.3,0.00154757613917,678.3,0.00136733911392,678.3,0.00174365439329,678.3,0.00180056228614,678.3,0.00229977622973,678.3,0.00179970134979
679,0.00068939763263,679,0.00153044983034,679,0.00125262452151,679,0.00296964003026,679,0.00203849047101,679,0.00159997072804,679,0.00260046899702,679,0.0017680261984,679,0.00229307040228,679,0.00194279700005
679.8,0.000242721068899,679.8,0.00127653462322,679.8,0.00108568070949,679.8,0.00226450708189,679.8,0.00172254911443,679.8,0.00139081453773,679.8,0.00231202686555,679.8,0.00145813423125,679.8,0.00192459428155,679.8,0.000951084365737
680.5,0.00059257564314,680.5,0.00136210185423,680.5,0.00117555265416,680.5,0.00133511377198,680.5,0.00129159710349,680.5,0.00123964396909,680.5,0.00205324641019,680.5,0.000934209468926,680.5,0.00124226960388,680.5,0.000603637743836
681.3,0.000611317846414,681.3,0.000853985593937,681.3,0.000916223544083,681.3,0.000684100954087,681.3,3.28406334446E-05,681.3,0.000691934499679,681.3,0.00159244791112,681.3,0.00113112955036,681.3,0.000869308353448,681.3,0.000545765703902
682,0.00127920000306,682,0.000866760337216,682,0.0012587114536,682,0.00107392711991,682,0.000510448966531,682,0.000511869391179,682,0.00168531232276,682,0.000735005190361,682,0.000680641665213,682,0.000921812553102
682.8,0.0013642213609,682.8,0.000829484124929,682.8,0.00110696892794,682.8,0.00254333805953,682.8,0.000741753124534,682.8,0.000301505361513,682.8,0.00212422666608,682.8,0.00107136856615,682.8,0.00064420727228,682.8,0.00153197784202
683.5,0.00132182621681,683.5,0.00140353895366,683.5,0.00160528072652,683.5,0.00323036538294,683.5,0.0013356028637,683.5,0.000773903138893,683.5,0.00301269436212,683.5,0.00170658213316,683.5,0.00114763773773,683.5,0.00254437447199
684.3,0.000401516749215,684.3,0.000997226921364,684.3,0.00154420578011,684.3,0.0029530659336,684.3,0.00124957935879,684.3,0.000850645541384,684.3,0.00291449415196,684.3,0.00178842198235,684.3,0.00152483379157,684.3,0.00262873579651
685,0.000194530678917,685,0.00123532792496,685,0.00140519250982,685,0.0026245929395,685,0.000935804919005,685,0.00111974596592,685,0.00287443937907,685,0.00168728136553,685,0.00184212244809,685,0.00218921270348
685.8,-4.3950709946E-05,685.8,0.000516431603548,685.8,0.000601922406636,685.8,0.00184455232242,685.8,0.000607776761731,685.8,0.00065482683614,685.8,0.00171644525797,685.8,0.000809106311602,685.8,0.00127560370992,685.8,0.00064466780818
686.5,0.000521212783408,686.5,0.000280043706621,686.5,0.000356070945037,686.5,0.00181578531251,686.5,0.000403254327429,686.5,0.000945389669086,686.5,0.00234375702934,686.5,0.00129599319664,686.5,0.00180558233657,686.5,0.000716533044275
687.3,0.000940180069087,687.3,0.00063099131245,687.3,0.000729404776342,687.3,0.00194631351817,687.3,0.000371052338269,687.3,0.00105267104947,687.3,0.00172951115415,687.3,0.00153673097423,687.3,0.00198691014829,687.3,0.00128014993976
688,0.00130927436756,688,0.000567058071473,688,0.000801492008863,688,0.00259254834985,688,0.000694563272088,688,0.00092241101917,688,0.00274166314219,688,0.00153212866316,688,0.00288625800002,688,0.00161477889449
688.8,0.000838828202586,688.8,0.000694109137718,688.8,0.00061602455007,688.8,0.0023854970663,688.8,0.00019831074713,688.8,0.000371052450674,688.8,0.00172362902899,688.8,0.00127690254023,688.8,0.00237529527618,688.8,0.0014223964246
689.5,0.000831936620781,689.5,-0.00046811769809,689.5,0.000214839120107,689.5,0.00144451436437,689.5,-0.00020975977405,689.5,9.46996722574E-06,689.5,0.00215923861808,689.5,0.000932533499901,689.5,0.00140418091305,689.5,0.00132855031116
690.3,0.000550819028505,690.3,-0.000527227873552,690.3,0.000215204714615,690.3,0.000565068430493,690.3,-2.15247764168E-07,690.3,0.000283610454067,690.3,0.00106719841474,690.3,0.00122484587722,690.3,0.00092250886767,690.3,0.00130836200972
691,0.00119281339722,691,0.000135395320109,691,0.00053861076308,691,0.000872987695127,691,0.000757137518207,691,0.000529527007104,691,0.00152495167851,691,0.00125984376715,691,0.00102465628423,691,0.00167485517759
691.8,0.00103892581915,691.8,0.001370297311,691.8,0.000742077571836,691.8,0.000901650723342,691.8,0.00100621052507,691.8,0.00043166969606,691.8,0.00162500309396,691.8,0.00134012175685,691.8,0.0014148934224,691.8,0.00108356497699
692.5,0.000788854642201,692.5,0.00114086278668,692.5,0.000934513184745,692.5,0.00110182250947,692.5,0.000522847020179,692.5,0.000495858868236,692.5,0.00175539204552,692.5,0.000732769216393,692.5,0.00141530689639,692.5,0.00122346288808
693.3,1.23532688837E-05,693.3,0.0008076971798,693.3,0.00113077605172,693.3,0.00104757441844,693.3,0.00038682518278,693.3,0.000873767799091,693.3,0.00219440541543,693.3,0.000601048943178,693.3,0.00126119558035,693.3,0.000901487329269
694,-0.000289136362985,694,0.000411557654682,694,0.00120299150459,694,0.00147964468382,694,0.000556276495288,694,0.00171992444833,694,0.00234589154532,694,0.000133440929768,694,0.0012989828831,694,0.00165552843835
694.8,-0.000141404997472,694.8,0.00061094707127,694.8,0.000913385887781,694.8,0.00149394272215,694.8,0.000854671605726,694.8,0.00163952314877,694.8,0.00242304027632,694.8,0.000436138640605,694.8,0.0015414220866,694.8,0.00175591861701
695.5,0.000534157479231,695.5,0.000283584210028,695.5,0.000610939119949,695.5,0.00138680382691,695.5,0.000519524206897,695.5,0.000801559011619,695.5,0.00194562267393,695.5,0.00067519640111,695.5,0.00139209762837,695.5,0.00112452393984
696.3,0.000517112151361,696.3,-3.38715990945E-05,696.3,0.000495764866544,696.3,0.00109172424731,696.3,0.000129762225248,696.3,-5.13023457696E-05,696.3,0.00190963513574,696.3,0.00106443759696,696.3,0.00151105206177,696.3,0.000372372395637
697,0.000412788462892,697,-0.000284531803584,697,0.000970747970026,697,0.00159511688163,697,0.000271620059359,697,-8.9349270041E-05,697,0.00207216279162,697,0.00120199730911,697,0.00156425781293,697,0.000316251655232
697.8,0.000719707550524,697.8,7.61936936676E-06,697.8,0.00117876379305,697.8,0.000966411538325,697.8,0.000569042054571,697.8,0.000155486791823,697.8,0.00213488703037,697.8,0.00130846526142,697.8,0.00174827936775,697.8,0.00139197699346
698.5,0.000477087632901,698.5,7.15007270819E-05,698.5,0.00150091261358,698.5,0.00107074598762,698.5,0.00137418284806,698.5,0.0004483754204,698.5,0.0022891424833,698.5,0.00116829002589,698.5,0.00166492090388,698.5,0.00141623956712
699.3,0.000969831886765,699.3,0.000982661375923,699.3,0.00094417290845,699.3,0.000782598838621,699.3,0.00154500630001,699.3,0.000685387474466,699.3,0.00239377602734,699.3,0.00102997549869,699.3,0.000942020309598,699.3,0.00144671863643
700,0.000940933041345,700,0.00159784250576,700,0.000979853355661,700,0.00166642664371,700,0.00119494836708,700,0.0013461951195,700,0.00322427249903,700,0.000849530577525,700,0.00135054351745,700,0.00161502083033
700.8,0.00142978212001,700.8,0.00187920741494,700.8,0.000743631372745,700.8,0.00190215660848,700.8,0.00127047252131,700.8,0.00172398819783,700.8,0.00300457903149,700.8,0.00156485082572,700.8,0.00174728184456,700.8,0.00223222887433
701.5,0.000750847797689,701.5,0.00123115277542,701.5,0.000854329888249,701.5,0.00218905084582,701.5,0.00116064376364,701.5,0.00152795353017,701.5,0.00228564560922,701.5,0.001653819434,701.5,0.00230023813364,701.5,0.00192500794087
702.3,-1.93269728223E-05,702.3,8.04501385408E-05,702.3,0.000584328855373,702.3,0.00215058845467,702.3,0.0014502116734,702.3,0.00109091937463,702.3,0.00116418108452,702.3,0.00163173025779,702.3,0.00166603671066,702.3,0.0011436058217
703,-0.000602206979051,703,-0.000200333987528,703,0.000523794836134,703,0.00217410792308,703,0.000877381096399,703,0.000596483150836,703,0.000621530278815,703,0.000992589277841,703,0.00140302649354,703,0.000330690947404
703.8,-0.000443183027704,703.8,0.000350388756778,703.8,0.000627824689241,703.8,0.00183410717127,703.8,0.000489063682995,703.8,0.000527498415805,703.8,0.000873626211162,703.8,0.00119737319906,703.8,0.00136423933467,703.8,0.000803987467953
704.5,0.000220298167265,704.5,0.000373418088954,704.5,0.000182599164623,704.5,0.00166245715988,704.5,0.000319279566895,704.5,0.000177822236206,704.5,0.00130371413931,704.5,0.00123064004515,704.5,0.00113325095499,704.5,0.000949188587066
705.3,0.000958078151785,705.3,0.000473335973547,705.3,3.28412610545E-05,705.3,0.00175225129427,705.3,0.000706711225759,705.3,0.000548014332563,705.3,0.00202272899344,705.3,0.000793527508258,705.3,0.001173892153,705.3,0.00154934997761
706,0.000878946180592,706,-5.60882939082E-05,706,-0.00051899966205,706,0.0014286803337,706,0.000970202652645,706,9.607756869E-05,706,0.00170090011166,706,0.000127242514806,706,0.000852860604146,706,0.00177588538256
706.8,6.86617312012E-05,706.8,-0.000246536510714,706.8,0.000230694807214,706.8,0.00130547690308,706.8,0.000775511653661,706.8,-0.000217479038262,706.8,0.0013607506729,706.8,-0.000803622067751,706.8,0.00092936558928,706.8,0.00207113054016
707.5,7.55482575795E-05,707.5,-0.000677868041085,707.5,0.000776532774061,707.5,0.00147420263765,707.5,0.000308865383552,707.5,-0.000420659585793,707.5,0.0013943065886,707.5,-0.000978382221235,707.5,0.00142525769812,707.5,0.00162770980946
708.3,0.00072781397476,708.3,-0.000605040836059,708.3,0.0014279480308,708.3,0.00171408865245,708.3,0.000262033693994,708.3,-3.27165446748E-05,708.3,0.00192605742348,708.3,-0.00066449024158,708.3,0.000616491626695,708.3,0.00126062012402
709.1,0.00123373992638,709.1,0.000249554776972,709.1,0.001808185147,709.1,0.00213651950684,709.1,0.00099697068827,709.1,0.00106382571132,709.1,0.00222106764932,709.1,0.000272758162307,709.1,0.000799548192635,709.1,0.00123533273762
709.9,0.000701640376569,709.9,0.00113031298654,709.9,0.00195623312059,709.9,0.00158546015517,709.9,0.00139040938234,709.9,0.00160620932146,709.9,0.00234844402131,709.9,0.00102781554887,709.9,0.000589457124754,709.9,0.00158485748228
710.6,0.000168885227915,710.6,0.00109954055727,710.6,0.00172832914736,710.6,0.00144794436801,710.6,0.000929148578663,710.6,0.00114065332624,710.6,0.00165906166541,710.6,0.000943656435356,710.6,0.0017175666424,710.6,0.00121659356128
711.4,0.000469186896396,711.4,0.000608578324099,711.4,0.000958391400539,711.4,0.000920809956319,711.4,0.000488989261049,711.4,0.000410339434485,711.4,0.00134802444938,711.4,0.000635225419142,711.4,0.00149779059421,711.4,0.000553433043405
712.2,0.000758166041506,712.2,0.000446392804746,712.2,0.000784168669924,712.2,0.00155852177813,712.2,0.000238113473146,712.2,3.03076993481E-05,712.2,0.000994729689117,712.2,0.00112396791844,712.2,0.00126935016375,712.2,0.000411048172409
713,0.000772019948117,713,0.000998352866277,713,0.000909076625832,713,0.00171691037918,713,0.000922678984549,713,0.000354177871933,713,0.00194177975242,713,0.000501565455002,713,0.00151472595229,713,0.00132028970441
713.7,3.12931289371E-05,713.7,0.00054601559913,713.7,0.000980159338414,713.7,0.00225629055382,713.7,0.00145691682962,713.7,0.000448520500034,713.7,0.00200336287069,713.7,0.000106060893674,713.7,0.00174161112782,713.7,0.00161777298208
714.5,-4.00251047786E-06,714.5,0.000308365457784,714.5,-2.2766968202E-05,714.5,0.00170937323828,714.5,0.000960903778916,714.5,-5.68098261374E-05,714.5,0.00158731818758,714.5,-0.000808937493999,714.5,0.000986468200678,714.5,0.0015133793381
715.3,-0.000164445448074,715.3,-4.48878833659E-05,715.3,-0.000380320446121,715.3,0.00179250272501,715.3,0.000776349499556,715.3,-0.000125152411149,715.3,0.00143718693875,715.3,-0.000149081139002,715.3,0.000678827022368,715.3,0.000901028500621
716.1,0.000486639115843,716.1,0.000707772199526,716.1,-0.000101098017433,716.1,0.00116454242474,716.1,0.000704415177235,716.1,-0.000409728874399,716.1,0.00143585868778,716.1,0.000212783566704,716.1,0.000390834864329,716.1,0.000836845402711
716.8,0.00036805436203,716.8,0.000741575091031,716.8,0.000986313379243,716.8,0.00142564572321,716.8,0.00098097613905,716.8,0.000245513048885,716.8,0.00163242073843,716.8,0.00068471626607,716.8,0.00113739171052,716.8,0.00120036253634
717.6,0.000823634057688,717.6,0.000529992482483,717.6,0.00139197814432,717.6,0.00149558343185,717.6,0.00102335509389,717.6,0.000803532824088,717.6,0.00137609515674,717.6,0.00115235594421,717.6,0.0013708869142,717.6,0.000825226660778
718.4,9.22373708725E-05,718.4,9.81770615773E-05,718.4,0.0014017239651,718.4,0.00130475205816,718.4,-5.03582472799E-06,718.4,0.00168618350037,718.4,0.000885702574809,718.4,0.00074805669891,718.4,0.00187302551015,718.4,0.000741170100992
719.2,-8.16471180569E-05,719.2,-0.000211714377291,719.2,0.000984198549608,719.2,0.00106111125386,719.2,-0.000561974918539,719.2,0.00143306401836,719.2,0.00128767447445,719.2,0.000284925630752,719.2,0.00144687989864,719.2,0.000573294471543
719.9,-0.000223842097025,719.9,-0.000435676513782,719.9,0.00116388422031,719.9,0.000891322789729,719.9,-0.000642174183754,719.9,0.00136569071771,719.9,0.00145443565215,719.9,-0.000124983166653,719.9,0.00139069595869,719.9,0.00135036908984
720.7,0.000179863476778,720.7,-0.00049078325573,720.7,0.00104771874018,720.7,0.00125375043755,720.7,0.000245284028274,720.7,0.000742523259481,720.7,0.00253478813146,720.7,0.000514584285321,720.7,0.00113939359195,720.7,0.00132717639864
721.5,0.000109964340135,721.5,-0.000728519133257,721.5,0.000571513296539,721.5,0.00127420910139,721.5,0.000673773677033,721.5,0.000130321730697,721.5,0.00217475464072,721.5,0.000155456437013,721.5,0.00126228733144,721.5,0.00126413800331
722.3,3.78306485839E-05,722.3,8.59474462139E-05,722.3,0.000334106171737,722.3,0.000794917041347,722.3,0.000783253667324,722.3,-0.000298169207496,722.3,0.00183833711446,722.3,-0.000266148726783,722.3,0.00120304905559,722.3,0.000751276224892
723.1,0.000354072459485,723.1,0.000171505864963,723.1,0.00014249834853,723.1,0.00108791097981,723.1,0.00070526138247,723.1,-0.000158379318209,723.1,0.000989096057358,723.1,-0.000300232098866,723.1,0.000977863176365,723.1,0.00116219432307
723.8,0.000485663123861,723.8,0.00115706021736,723.8,0.000741515433374,723.8,0.00132290795433,723.8,0.00100993653063,723.8,0.000906330119296,723.8,0.00136268041968,723.8,0.000882397770022,723.8,0.00115860979394,723.8,0.000983120247185
724.6,-8.38965139729E-05,724.6,0.000609056837456,724.6,0.000246007479402,724.6,0.00176066455337,724.6,0.000292324898096,724.6,0.000670827744358,724.6,0.00129766255014,724.6,0.00106960522278,724.6,0.000850802769971,724.6,0.00110059829105
725.4,-0.000291888558575,725.4,0.000986463662715,725.4,0.000545079607321,725.4,0.0016344209658,725.4,0.000335708430664,725.4,0.000834729822725,725.4,0.00166042018264,725.4,0.000903774100553,725.4,0.00102158843248,725.4,0.0015666680398
726.2,-0.000561851509271,726.2,0.000392775225779,726.2,0.00065646191434,726.2,0.00113196743973,726.2,0.000325712891339,726.2,0.000635327378904,726.2,0.00189573769795,726.2,0.000237774284625,726.2,0.000762780249428,726.2,0.00213514764927
726.9,-0.000496944191381,726.9,0.000187370988747,726.9,0.000612905010054,726.9,0.000931732695248,726.9,0.000710873392868,726.9,0.000778581769918,726.9,0.00158100997396,726.9,-0.000563361245283,726.9,0.000517777538166,726.9,0.00194869271825
727.7,-0.000642556321381,727.7,4.51498145307E-05,727.7,0.000942378635986,727.7,0.000707677073893,727.7,0.000130456709097,727.7,0.000731866011706,727.7,0.00155833573393,727.7,-0.000857889516897,727.7,0.000392747433358,727.7,0.00108239040593
728.5,0.000502032731088,728.5,0.000636246745967,728.5,0.00134674595366,728.5,0.0016190910698,728.5,0.000694013008945,728.5,0.00114051781213,728.5,0.00195070902062,728.5,-0.000198006564606,728.5,0.00102864410313,728.5,0.00170457825183
729.3,0.00185611271652,729.3,0.00110271665528,729.3,0.002390919748,729.3,0.00222592334171,729.3,0.00133783545808,729.3,0.00126435545142,729.3,0.00281324683957,729.3,0.00147373257642,729.3,0.00163029191106,729.3,0.00226320142359
730,0.00220789838441,730,0.00190560223811,730,0.00219859961375,730,0.00217479303885,730,0.00147949468242,730,0.00106849762905,730,0.0032202159407,730,0.00200715686772,730,0.00224121897929,730,0.00247037340634
730.8,0.00109115586984,730.8,0.00122191724148,730.8,0.00113006577108,730.8,0.00152290943105,730.8,0.000523002444652,730.8,0.000375497763735,730.8,0.00253542770181,730.8,0.00141556286723,730.8,0.000715572022249,730.8,0.0015266110367
731.6,0.000288489766188,731.6,0.00144356784242,731.6,0.000166431437543,731.6,0.00122893283362,731.6,-5.32391228964E-05,731.6,4.97529717609E-05,731.6,0.00257364031606,731.6,0.00116549349073,731.6,0.000654922985542,731.6,0.000986451654637
732.4,0.000343428158501,732.4,0.00106902182889,732.4,0.000185207590679,732.4,0.00130975295942,732.4,0.000253041000605,732.4,0.000644417394294,732.4,0.00237477192845,732.4,0.00136854765355,732.4,0.000349195720005,732.4,0.000839137157304
733.1,0.00041266575232,733.1,0.00131995361374,733.1,8.65620974147E-05,733.1,0.00134289622832,733.1,0.000950719565191,733.1,0.00030475367961,733.1,0.00211011792116,733.1,0.00148261804244,733.1,0.00109595105036,733.1,0.00134401538025
733.9,0.000825089860409,733.9,0.000365257341554,733.9,0.000751220491156,733.9,0.00147644034185,733.9,0.00157497588161,733.9,0.000941877505387,733.9,0.00245809366145,733.9,0.00103675401461,733.9,0.00114079962387,733.9,0.00128126334874
734.7,0.000879973818164,734.7,0.000312551479415,734.7,0.000284399893196,734.7,0.00178698004634,734.7,0.001653927213,734.7,0.000438028350713,734.7,0.00234329671346,734.7,0.00107354825735,734.7,0.00106050554997,734.7,0.000967656969737
735.5,0.00168171610375,735.5,0.000629561983703,735.5,0.00109300569765,735.5,0.00189139791042,735.5,0.00170237865091,735.5,0.00144035172477,735.5,0.00252608248394,735.5,0.00120720931767,735.5,0.00178821431556,735.5,0.000746606703955
736.2,0.00119394850847,736.2,0.000790068035908,736.2,0.00086350867609,736.2,0.00163523807617,736.2,0.000943406582408,736.2,0.00168698230214,736.2,0.00179210659483,736.2,0.00143058578812,736.2,0.00171802022803,736.2,0.00137892765903
737,0.00140991007804,737,0.000371473056193,737,0.00138425265058,737,0.00138455399621,737,0.000895039553981,737,0.00156200351963,737,0.00169812564313,737,0.00132798711756,737,0.00179537418108,737,0.00227937830331
737.8,0.000790994670956,737.8,0.000259704536048,737.8,0.00126813126594,737.8,0.00154479644963,737.8,0.000588672224507,737.8,0.00136408376235,737.8,0.00149675563043,737.8,0.00181453101334,737.8,0.00190307936916,737.8,0.0024920959723
738.6,0.0010626429916,738.6,0.000484036960365,738.6,0.00131591764476,738.6,0.00119999843318,738.6,0.000270621642491,738.6,0.000686992431074,738.6,0.00136201845263,738.6,0.00122522259136,738.6,0.00152554503444,738.6,0.0014507764973
739.4,0.000563872011256,739.4,0.000669681416834,739.4,0.00129928612228,739.4,0.00132885937762,739.4,0.000226383915352,739.4,0.00128073288639,739.4,0.00161055862502,739.4,0.00081599800331,739.4,0.00183177690625,739.4,0.00183362792514
740.1,0.000941283852288,740.1,0.000632989392596,740.1,0.000999137490074,740.1,0.00062063523036,740.1,5.62609409128E-05,740.1,0.00072317047233,740.1,0.00187688565086,740.1,0.000404803281059,740.1,0.00122168459376,740.1,0.00156187603679
740.9,0.00116536253769,740.9,0.00104732389567,740.9,0.00127573856912,740.9,0.00113225833794,740.9,0.000414598891823,740.9,0.00126062858978,740.9,0.0024738178712,740.9,0.00110582663619,740.9,0.00138120708588,740.9,0.00217428728358
741.7,0.000971229724563,741.7,0.000773996440073,741.7,0.000772532901951,741.7,0.00119726027385,741.7,6.81406131269E-05,741.7,0.00072126602246,741.7,0.00259726362277,741.7,0.00155221131355,741.7,0.00134116050739,741.7,0.00131287978545
742.5,0.00110738996284,742.5,0.00108922261982,742.5,0.00164483335187,742.5,0.00171143259272,742.5,0.000282540929366,742.5,0.00147990659575,742.5,0.00281283852551,742.5,0.00148524486716,742.5,0.000916848114081,742.5,0.000857567471123
743.2,-7.9765217346E-05,743.2,0.00042034935099,743.2,0.00105683532167,743.2,0.00166581456063,743.2,0.000411826138343,743.2,0.00125179304934,743.2,0.00238744656473,743.2,0.00102123584259,743.2,0.000473554860239,743.2,0.000849049728512
